CID,anionE_H,dianionE_H,dE_eV,SM_H,conformer,adductE_H,adduct_complete,filename,dE_addCO2_H,lnKco2,logKco2,,,,,,,,
147356,-1142.726342,-1142.824753,2.677909249,-1331.337353,1,-1331.416678,TRUE,147356_1.log,-0.060031681,63.59568472,27.61427908,,,,,,,,
147405,-687.7056762,-687.8032969,2.656395916,-876.3158967,2,-876.3955259,TRUE,147405_2.log,-0.060335281,63.91730906,27.75393359,,,,,,,,
147621,-1067.777119,-1067.873799,2.630806315,-1256.386399,0,-1256.470652,TRUE,147621_0.log,-0.064959381,68.81593594,29.88099693,,,,,,,,
147719,-915.2135604,-915.3096031,2.613456327,-1103.822203,0,-1103.901239,TRUE,147719_0.log,-0.059742581,63.28942123,27.4812945,,,,,,,,
147815,-995.5051347,-995.6258776,3.285583349,-1184.138477,1,-1184.173247,TRUE,147815_1.log,-0.015475981,16.3947701,7.118875421,,,,,,,,
147824,-934.8303786,-934.9549761,3.390472411,-1123.467576,1,-1123.547491,TRUE,147824_1.log,-0.060621281,64.22028852,27.88549219,,,,,,,,
148043,-1104.860783,-1104.957752,2.63867041,-1293.470351,1,-1293.586556,TRUE,148043_1.log,-0.096910681,102.6641435,44.57843836,,,,,,,,
148075,-966.4804617,-966.5888841,2.950325295,-1155.101484,0,-1155.172003,TRUE,148075_0.log,-0.051225481,54.26667195,23.56347023,,,,,,,,
148214,-994.0365098,-994.1305969,2.560241713,-1182.643197,1,-1182.742516,TRUE,148214_1.log,-0.080025081,84.77606718,36.8111451,,,,,,,,
148381,-923.1779586,-923.2831094,2.861300479,-1111.795709,1,-1111.795101,TRUE,148381_1.log,0.019902019,-21.08357628,-9.154831212,,,,,,,,
148388,-1141.540691,-1141.625084,2.296459844,-1330.137683,2,-1330.257009,TRUE,148388_2.log,-0.100031881,105.9706452,46.01417506,,,,,,,,
148389,-877.3445234,-877.4424525,2.664787912,-1065.955052,2,-1066.034875,TRUE,148389_2.log,-0.060528681,64.12219097,27.84289665,,,,,,,,
148390,-648.4229558,-648.5260775,2.806085827,-837.0386773,2,-837.1041026,TRUE,148390_2.log,-0.046131381,48.87014178,21.2202092,,,,,,,,
148398,-726.9975337,-727.0954663,2.664883152,-915.6080661,2,-915.6760359,TRUE,148398_2.log,-0.048675881,51.56570548,22.39066673,,,,,,,,
1486607,-1056.863326,-1056.960512,2.644575284,-1245.473112,1,-1245.527883,TRUE,1486607_1.log,-0.035477181,37.58341563,16.31932941,,,,,,,,
149138,-995.9585759,-996.0651699,2.900571972,-1184.57777,1,-1184.644965,TRUE,149138_1.log,-0.047901581,50.74543628,22.03449252,,,,,,,,
149141,-1085.717883,-1085.832727,3.125074185,-1274.345327,1,-1274.399182,TRUE,149141_1.log,-0.034561881,36.61377544,15.89829589,,,,,,,,
149143,-1085.709165,-1085.825351,3.161591884,-1274.337951,1,-1274.387605,TRUE,149143_1.log,-0.030360181,32.16262591,13.96553448,,,,,,,,
149148,-718.3491075,-718.4699848,3.289240561,-906.9825846,1,-907.0325626,TRUE,149148_1.log,-0.030684081,32.50575544,14.1145269,,,,,,,,
149157,-1085.725317,-1085.828925,2.819326895,-1274.341525,1,-1274.389441,TRUE,149157_1.log,-0.028622781,30.32207871,13.166339,,,,,,,,
149158,-718.3591064,-718.4670555,2.93744614,-906.9796553,1,-907.0229998,TRUE,149158_1.log,-0.024050581,25.47843307,11.0631494,,,,,,,,
149159,-1486.11372,-1486.238397,3.392643881,-1674.750997,0,-1674.796791,TRUE,149159_0.log,-0.026500381,28.07367455,12.1900454,,,,,,,,
149160,-1486.123089,-1486.250113,3.456509037,-1674.762712,0,-1674.810533,TRUE,149160_0.log,-0.028526581,30.22016744,13.12208747,,,,,,,,
149161,-1486.096649,-1486.227881,3.571014608,-1674.740481,0,-1674.779337,TRUE,149161_0.log,-0.019562981,20.72441003,8.998875394,,,,,,,,
149206,-766.0438755,-766.1392387,2.59496618,-954.6518385,0,-954.714506,TRUE,149206_0.log,-0.043373581,45.94861474,19.95163471,,,,,,,,
149782,-992.5881399,-992.6852997,2.643854182,-1181.1979,0,-1181.269081,TRUE,149782_0.log,-0.051887981,54.96850372,23.86821699,,,,,,,,
149791,-1066.597309,-1066.70278,2.870021733,-1255.21538,2,-1255.288614,TRUE,149791_2.log,-0.053940481,57.14285801,24.81235693,,,,,,,,
150068,-840.0259733,-840.1227328,2.632961458,-1028.635333,1,-1028.696907,TRUE,150068_1.log,-0.042280681,44.79083067,19.44890607,,,,,,,,
150080,-1545.211384,-1545.335329,3.372725136,-1733.847929,1,-1733.811905,TRUE,150080_1.log,0.055317419,-58.60154305,-25.44574166,,,,,,,,
150081,-1470.098063,-1470.209843,3.041698455,-1658.722443,0,-1658.76741,TRUE,150081_0.log,-0.025673081,27.19725881,11.80949145,,,,,,,,
1502465,-1415.518246,-1415.621877,2.819952757,-1604.134477,1,-1604.222411,TRUE,1502465_1.log,-0.068639881,72.71494249,31.5740089,,,,,,,,
150297,-991.3522256,-991.4672384,3.129659306,-1179.979838,0,-1180.046025,TRUE,150297_0.log,-0.046892381,49.67632137,21.57026547,,,,,,,,
1503499,-1311.728677,-1311.837988,2.974513509,-1500.350588,1,-1500.412147,TRUE,1503499_1.log,-0.042264781,44.77398671,19.44159215,,,,,,,,
150573,-918.1415225,-918.2691607,3.473214115,-1106.781761,1,-1106.809738,TRUE,150573_1.log,-0.008683581,9.19911404,3.994404707,,,,,,,,
150674,-881.2505616,-881.369281,3.230521081,-1069.881881,1,-1069.903314,TRUE,150674_1.log,-0.002139381,2.2663933,0.984104776,,,,,,,,
150722,-802.9393224,-803.0344234,2.587831351,-991.5470232,0,-991.6057042,TRUE,150722_0.log,-0.039387081,41.72544136,18.11786425,,,,,,,,
150741,-881.2506142,-881.3636345,3.075440591,-1069.876234,0,-1069.916495,TRUE,150741_0.log,-0.020966881,22.21165777,9.644662514,,,,,,,,
150862,-689.6289267,-689.7245796,2.602849323,-878.2371794,0,-878.2957718,TRUE,150862_0.log,-0.039298481,41.63158129,18.07710868,,,,,,,,
151011,-456.5624575,-456.6599842,2.653838044,-645.172584,1,-645.2420572,TRUE,151011_1.log,-0.050179281,53.1583604,23.08222336,,,,,,,,
151181,-2952.340791,-2952.449431,2.956254659,-3140.962031,1,-3141.018478,TRUE,151181_1.log,-0.037153481,39.3592354,17.09041919,,,,,,,,
1512583,-914.997393,-915.1010058,2.819449346,-1103.613606,0,-1103.677306,TRUE,1512583_0.log,-0.044406681,47.04304856,20.42685565,,,,,,,,
151669,-1031.848509,-1031.94543,2.637364263,-1220.45803,1,-1220.518279,TRUE,151669_1.log,-0.040955181,43.38663744,18.83918256,,,,,,,,
151887,-953.3131951,-953.4063594,2.535131033,-1141.918959,0,-1142.013357,TRUE,151887_0.log,-0.075103781,79.56259592,34.54737122,,,,,,,,
151995,-1105.89329,-1105.992575,2.701692012,-1294.505175,2,-1294.596459,TRUE,151995_2.log,-0.071989881,76.26382768,33.11499248,,,,,,,,
152300,-512.8645674,-512.9542179,2.439515616,-701.4668177,0,-701.5364625,TRUE,152300_0.log,-0.050350881,53.34014807,23.16115852,,,,,,,,
1530613,-835.9766015,-836.0970079,3.276426713,-1024.609608,0,-1024.646718,TRUE,1530613_0.log,-0.017816781,18.87454038,8.195631951,,,,,,,,
153074,-1127.228586,-1127.327659,2.695923196,-1315.840259,2,-1315.895946,TRUE,153074_2.log,-0.036393081,38.55369143,16.74063892,,,,,,,,
153369,-3449.095449,-3449.197433,2.775135581,-3637.710033,0,-3637.805659,TRUE,153369_0.log,-0.076331881,80.86360664,35.1122912,,,,,,,,
153452,-806.514442,-806.6170618,2.792428426,-995.1296616,0,-995.1781253,TRUE,153452_0.log,-0.029169781,30.9015534,13.41795632,,,,,,,,
153833,-1300.506463,-1300.630152,3.365759018,-1489.142752,1,-1489.184558,TRUE,153833_1.log,-0.022511981,23.84848837,10.35540094,,,,,,,,
153834,-1300.509284,-1300.635997,3.448046292,-1489.148596,0,-1489.189252,TRUE,153834_0.log,-0.021361281,22.62947279,9.826084581,,,,,,,,
153984,-1186.823521,-1186.923886,2.731080324,-1375.436486,0,-1375.522483,TRUE,153984_0.log,-0.066703281,70.66336904,30.68318239,,,,,,,,
154045,-881.241561,-881.3615404,3.264807445,-1069.87414,1,-1069.911356,TRUE,154045_1.log,-0.017921981,18.98598597,8.244023435,,,,,,,,
154825,-972.5350427,-972.6667423,3.583730495,-1161.179342,0,-1161.158525,TRUE,154825_0.log,0.040110619,-42.49193488,-18.45068818,,,,,,,,
155011,-1182.214727,-1182.30382,2.424353424,-1370.816419,0,-1370.923637,TRUE,155011_0.log,-0.087923281,93.14317316,40.4442784,,,,,,,,
1550519,-961.2526494,-961.3487761,2.615742084,-1149.861376,1,-1149.920549,TRUE,1550519_1.log,-0.039878981,42.24654483,18.34413584,,,,,,,,
155237,-802.9336537,-803.0304098,2.63286894,-991.5430096,1,-991.6161435,TRUE,155237_1.log,-0.053839981,57.03639145,24.76612742,,,,,,,,
155380,-1221.495835,-1221.587159,2.485062057,-1410.099758,0,-1410.194772,TRUE,155380_0.log,-0.075720081,80.21548486,34.8308662,,,,,,,,
155459,-724.5643339,-724.6596062,2.592492664,-913.172206,1,-913.2547333,TRUE,155459_1.log,-0.063233381,66.98746554,29.08704539,,,,,,,,
155526,-995.5077083,-995.6260238,3.219530397,-1184.138624,1,-1184.174163,TRUE,155526_1.log,-0.016245781,17.21027213,7.472979649,,,,,,,,
155918,-899.6720073,-899.7535856,2.219859753,-1088.266185,0,-1088.343614,TRUE,155918_0.log,-0.058134581,61.58595633,26.74162238,,,,,,,,
155929,-743.9870359,-744.089751,2.795021672,-932.6023508,0,-932.6560055,TRUE,155929_0.log,-0.034360781,36.40073639,15.80579088,,,,,,,,
155983,-692.0511345,-692.146702,2.60052547,-880.6593018,0,-880.7167952,TRUE,155983_0.log,-0.038199481,40.46733508,17.57157407,,,,,,,,
156136,-3223.739832,-3223.843766,2.828197811,-3412.356366,1,-3412.410064,TRUE,156136_1.log,-0.034404381,36.44692487,15.82584666,,,,,,,,
156280,-686.4603089,-686.5525017,2.508695158,-875.0651015,0,-875.1485688,TRUE,156280_0.log,-0.064173381,67.98327213,29.51944078,,,,,,,,
156387,-1182.032562,-1182.142138,2.98172453,-1370.654737,2,-1370.733205,TRUE,156387_2.log,-0.059173281,62.68632262,27.21941929,,,,,,,,
156465,-1220.340689,-1220.433049,2.513253067,-1408.945648,0,-1409.05002,TRUE,156465_0.log,-0.085077881,90.12884542,39.13540834,,,,,,,,
156483,-1112.340934,-1112.442284,2.757883553,-1300.954884,1,-1301.02811,TRUE,156483_1.log,-0.053932581,57.134489,24.80872297,,,,,,,,
156511,-842.4604691,-842.5351064,2.030985425,-1031.047706,0,-1031.11395,TRUE,156511_0.log,-0.046949581,49.73691726,21.59657719,,,,,,,,
156674,-649.5896802,-649.6852764,2.601306437,-838.1978762,1,-838.2754501,TRUE,156674_1.log,-0.058279981,61.73998855,26.80850566,,,,,,,,
156677,-1109.974111,-1110.078642,2.844443017,-1298.591241,0,-1298.645202,TRUE,156677_0.log,-0.034666281,36.72437354,15.94631938,,,,,,,,
157248,-1230.191527,-1230.292599,2.750318784,-1418.805199,1,-1418.883748,TRUE,157248_1.log,-0.059255281,62.77319085,27.25713889,,,,,,,,
157249,-1308.756612,-1308.857152,2.735842319,-1497.369752,1,-1497.445538,TRUE,157249_1.log,-0.056491581,59.84541354,25.98585043,,,,,,,,
157250,-3380.878136,-3380.982892,2.850565582,-3569.495492,1,-3569.544055,TRUE,157250_1.log,-0.029269381,31.00706652,13.46377183,,,,,,,,
157301,-926.5176562,-926.6176594,2.721227076,-1115.130259,1,-1115.188794,TRUE,157301_1.log,-0.039240681,41.57034978,18.05052096,,,,,,,,
157509,-1029.661403,-1029.759168,2.660330684,-1218.271768,0,-1218.361517,TRUE,157509_0.log,-0.070455281,74.63812045,32.409084,,,,,,,,
157629,-1186.804372,-1186.9029,2.681092983,-1375.4155,2,-1375.51678,TRUE,157629_2.log,-0.081986581,86.85401891,37.71342549,,,,,,,,
157948,-649.3899947,-649.4895639,2.709417329,-838.0021637,1,-838.0563947,TRUE,157948_1.log,-0.034937081,37.01125058,16.07088605,,,,,,,,
158681,-1105.836635,-1105.9283,2.494341144,-1294.4409,0,-1294.541736,TRUE,158681_0.log,-0.081542381,86.38344733,37.50909567,,,,,,,,
158739,-916.4142644,-916.5175583,2.81077163,-1105.030158,1,-1105.125663,TRUE,158739_1.log,-0.076211281,80.73584677,35.05681579,,,,,,,,
158914,-992.7810679,-992.87518,2.560921998,-1181.38778,1,-1181.484706,TRUE,158914_1.log,-0.077632281,82.24120972,35.71046883,,,,,,,,
159128,-845.7892509,-845.883915,2.575942691,-1034.396515,0,-1034.459917,TRUE,159128_0.log,-0.044108081,46.72672106,20.28950111,,,,,,,,
159258,-1028.512823,-1028.611018,2.672031586,-1217.123618,0,-1217.213618,TRUE,159258_0.log,-0.070705581,74.90328044,32.52422077,,,,,,,,
159926,-992.5964393,-992.6899168,2.543653643,-1181.202517,0,-1181.264851,TRUE,159926_0.log,-0.043040481,45.59573902,19.79841034,,,,,,,,
160142,-887.2679196,-887.3687688,2.744247921,-1075.881369,0,-1075.933958,TRUE,160142_0.log,-0.033295481,35.2721909,15.3157581,,,,,,,,
160254,-961.2525439,-961.3485052,2.611241319,-1149.861105,1,-1149.919917,TRUE,160254_1.log,-0.039518481,41.86464241,18.1783076,,,,,,,,
160474,-992.5804557,-992.6765555,2.615010098,-1181.189155,1,-1181.251741,TRUE,160474_1.log,-0.043291381,45.86153463,19.91382311,,,,,,,,
160475,-917.3774464,-917.4698352,2.514028592,-1105.982435,1,-1106.063362,TRUE,160475_1.log,-0.061632581,65.2916281,28.35068524,,,,,,,,
160478,-760.492769,-760.5952573,2.788850127,-949.1078571,1,-949.1861459,TRUE,160478_1.log,-0.058994881,62.49733124,27.13735616,,,,,,,,
16068,-1143.972,-1144.073315,2.756931154,-1332.585915,2,-1332.666039,TRUE,16068_2.log,-0.060829481,64.44084908,27.98126317,,,,,,,,
160699,-1028.653725,-1028.744527,2.470857706,-1217.257127,1,-1217.381223,TRUE,160699_1.log,-0.104802481,111.0244696,48.20862769,,,,,,,,
160712,-952.1118993,-952.2203629,2.951446405,-1140.732963,2,-1140.802398,TRUE,160712_2.log,-0.050141281,53.11810439,23.06474355,,,,,,,,
160717,-992.5860055,-992.6803479,2.567188783,-1181.192948,1,-1181.264467,TRUE,160717_1.log,-0.052225781,55.32635848,24.02360333,,,,,,,,
160817,-802.9324059,-803.0288594,2.62463477,-991.5414592,0,-991.6155363,TRUE,160817_0.log,-0.054783181,58.03558803,25.1999948,,,,,,,,
160887,-1108.058096,-1108.161793,2.821748709,-1296.674392,1,-1296.74905,TRUE,160887_1.log,-0.055363581,58.65044563,25.46697596,,,,,,,,
160924,-920.5290708,-920.6310582,2.775219936,-1109.143658,0,-1109.188972,TRUE,160924_0.log,-0.026019781,27.56454195,11.96897175,,,,,,,,
161206,-884.0912481,-884.1801331,2.418685289,-1072.692733,1,-1072.784616,TRUE,161206_1.log,-0.072589581,76.8991311,33.39085154,,,,,,,,
161310,-1028.505288,-1028.599156,2.554287859,-1217.111756,1,-1217.225837,TRUE,161310_1.log,-0.094787181,100.4145741,43.60163876,,,,,,,,
161389,-1070.22861,-1070.298254,1.895118905,-1258.810853,1,-1258.880531,TRUE,161389_1.log,-0.050383781,53.3750013,23.17629236,,,,,,,,
1614226,-1144.88655,-1144.992469,2.88221244,-1333.505069,2,-1333.56159,TRUE,1614226_2.log,-0.037227281,39.43741681,17.12436683,,,,,,,,
162276,-1141.786574,-1141.886613,2.722209408,-1330.399213,0,-1330.529122,TRUE,162276_0.log,-0.110615681,117.1827918,50.8826712,,,,,,,,
162455,-1042.224306,-1042.325678,2.758482204,-1230.838278,1,-1230.893308,TRUE,162455_1.log,-0.035736081,37.85768619,16.43842214,,,,,,,,
162588,-3184.45937,-3184.561297,2.773584531,-3373.073897,0,-3373.138431,TRUE,162588_0.log,-0.045240581,47.92645613,20.81044556,,,,,,,,
163098,-704.4946632,-704.6056132,3.01910483,-893.118213,0,-893.160346,TRUE,163098_0.log,-0.022839081,24.19500788,10.50586534,,,,,,,,
1631705,-1051.299355,-1051.396008,2.630071608,-1239.908607,0,-1239.994995,TRUE,1631705_0.log,-0.067093681,71.07694658,30.86276447,,,,,,,,
16317,-841.976602,-842.0883939,3.042014108,-1030.600994,1,-1030.634876,TRUE,16317_1.log,-0.014588081,15.45415661,6.710445773,,,,,,,,
163292,-1146.392878,-1146.469231,2.077680188,-1334.981831,0,-1335.054001,TRUE,163292_0.log,-0.052875781,56.01494814,24.32260015,,,,,,,,
163897,-952.8490771,-952.9479397,2.690189754,-1141.46054,0,-1141.52948,TRUE,163897_0.log,-0.049646781,52.59424656,22.83727597,,,,,,,,
164046,-1147.324929,-1147.447671,3.339989822,-1335.960271,1,-1335.993482,TRUE,164046_1.log,-0.013917381,14.74363802,6.401927059,,,,,,,,
164381,-1149.72899,-1149.82714,2.670807073,-1338.339739,1,-1338.409492,TRUE,164381_1.log,-0.050458681,53.45434802,23.21074599,,,,,,,,
164676,-960.0456406,-960.1600668,3.113697099,-1148.672667,1,-1148.716766,TRUE,164676_1.log,-0.024805581,26.27825645,11.4104457,,,,,,,,
164775,-702.3060939,-702.4222973,3.162057199,-890.9348971,0,-890.9842955,TRUE,164775_0.log,-0.030104481,31.89174533,13.84791374,,,,,,,,
164982,-802.9341689,-803.0310276,2.635660829,-991.5436274,1,-991.6173709,TRUE,164982_1.log,-0.054449581,57.68218262,25.04654044,,,,,,,,
16615,-613.4856782,-613.5795213,2.553602131,-802.0921211,0,-802.1496525,TRUE,16615_0.log,-0.038237481,40.50759109,17.58905388,,,,,,,,
166831,-884.0924318,-884.1751911,2.251996416,-1072.687791,0,-1072.780816,TRUE,166831_0.log,-0.073730881,78.10818861,33.91584395,,,,,,,,
167525,-956.4569065,-956.5483499,2.488302935,-1145.06095,0,-1145.114214,TRUE,167525_0.log,-0.033970581,35.98737072,15.62630079,,,,,,,,
167846,-1081.703542,-1081.795993,2.515729305,-1270.308593,0,-1270.399195,TRUE,167846_0.log,-0.071308681,75.54218571,32.80164382,,,,,,,,
16819,-841.9767604,-842.0903395,3.090646322,-1030.602939,1,-1030.643672,TRUE,16819_1.log,-0.021438381,22.71115012,9.861550203,,,,,,,,
16871,-649.3764582,-649.4737676,2.647925007,-837.9863674,0,-838.0445006,TRUE,16871_0.log,-0.038839281,41.14511918,17.86587893,,,,,,,,
168797,-1183.255932,-1183.360501,2.84547705,-1371.873101,1,-1371.950353,TRUE,168797_1.log,-0.057958581,61.39950744,26.66066324,,,,,,,,
169603,-1457.64486,-1457.756357,3.033997629,-1646.268957,0,-1646.321912,TRUE,169603_0.log,-0.033661081,35.6594961,15.48393231,,,,,,,,
170217,-688.6603365,-688.7604844,2.725164566,-877.2730842,0,-877.3255212,TRUE,170217_0.log,-0.033143081,35.11074311,15.24565485,,,,,,,,
170720,-1033.770903,-1033.874577,2.821122847,-1222.387177,1,-1222.452906,TRUE,170720_1.log,-0.046435381,49.19218987,21.36004771,,,,,,,,
171106,-878.119564,-878.217219,2.657329267,-1066.729819,1,-1066.808187,TRUE,171106_1.log,-0.059074481,62.58165699,27.17397177,,,,,,,,
171489,-1003.140138,-1003.231374,2.482667454,-1191.743974,1,-1191.832052,TRUE,171489_1.log,-0.068784081,72.86770346,31.64034019,,,,,,,,
1715404,-806.7494925,-806.8421126,2.520322589,-995.3547124,0,-995.4422155,TRUE,1715404_0.log,-0.068209181,72.25867238,31.37588901,,,,,,,,
17161,-695.6402157,-695.7306665,2.461292899,-884.2432663,0,-884.308494,TRUE,17161_0.log,-0.045933781,48.66081052,21.12931417,,,,,,,,
171817,-1145.394973,-1145.492488,2.653527834,-1334.005088,1,-1334.093172,TRUE,171817_1.log,-0.068790281,72.87427154,31.64319216,,,,,,,,
17253,-841.9816541,-842.0851322,2.81578397,-1030.597732,0,-1030.646019,TRUE,17253_0.log,-0.028993481,30.71478669,13.33685918,,,,,,,,
1736294,-972.7502454,-972.8513732,2.751829017,-1161.363973,0,-1161.428375,TRUE,1736294_0.log,-0.045108481,47.78651352,20.74968021,,,,,,,,
1736319,-1796.011089,-1796.133058,3.31895541,-1984.645658,2,-1984.687173,TRUE,1736319_2.log,-0.022220781,23.5400002,10.22145037,,,,,,,,
1736320,-1351.202676,-1351.310447,2.932607953,-1539.823047,2,-1539.874829,TRUE,1736320_2.log,-0.032487581,34.41632692,14.94412806,,,,,,,,
1736322,-3429.452851,-3429.560876,2.939519648,-3618.073476,0,-3618.138934,TRUE,1736322_0.log,-0.046163881,48.90457127,21.23515904,,,,,,,,
1736339,-3447.848671,-3447.965672,3.183769175,-3636.478272,2,-3636.5105,TRUE,1736339_2.log,-0.012933581,13.70143108,5.94938388,,,,,,,,
1736340,-3487.141278,-3487.259241,3.209946542,-3675.771841,0,-3675.815791,TRUE,1736340_0.log,-0.024656081,26.11988083,11.34167644,,,,,,,,
1736341,-1069.707542,-1069.813568,2.88512406,-1258.326168,2,-1258.369094,TRUE,1736341_2.log,-0.023632581,25.03561695,10.87087145,,,,,,,,
173905,-956.4471614,-956.5499373,2.796676125,-1145.062537,0,-1145.114454,TRUE,173905_0.log,-0.032623181,34.55997731,15.00650339,,,,,,,,
174861,-957.8005299,-957.898353,2.661903503,-1146.410953,0,-1146.480478,TRUE,174861_0.log,-0.050231481,53.21365945,23.10623511,,,,,,,,
174864,-992.5528755,-992.6550405,2.780052681,-1181.16764,0,-1181.245185,TRUE,174864_0.log,-0.058251081,61.70937279,26.79521181,,,,,,,,
175045,-777.0354884,-777.12987,2.56825547,-965.6424698,0,-965.7002503,TRUE,175045_0.log,-0.038486581,40.77147983,17.70363866,,,,,,,,
175811,-1509.377786,-1509.495619,3.20640906,-1698.008219,1,-1698.054072,TRUE,175811_1.log,-0.026559481,28.13628324,12.21723111,,,,,,,,
176027,-918.1408225,-918.2589555,3.214564316,-1106.771555,0,-1106.809864,TRUE,176027_0.log,-0.019014881,20.14377004,8.746752079,,,,,,,,
1760932,-3377.498119,-3377.60083,2.794918269,-3566.11343,0,-3566.177138,TRUE,1760932_0.log,-0.044413481,47.05025227,20.42998362,,,,,,,,
176518,-880.518484,-880.6184002,2.718859685,-1069.131,0,-1069.198818,TRUE,176518_0.log,-0.048524081,51.40489331,22.32083947,,,,,,,,
176770,-1145.367646,-1145.462995,2.594587942,-1333.975595,1,-1334.061387,TRUE,176770_1.log,-0.066498181,70.44609251,30.58883739,,,,,,,,
176771,-1104.864718,-1104.964627,2.718671926,-1293.477227,0,-1293.583897,TRUE,176771_0.log,-0.087376281,92.56369847,40.19266108,,,,,,,,
176788,-1029.677042,-1029.775763,2.686344783,-1218.288363,1,-1218.374377,TRUE,176788_1.log,-0.066719981,70.68106049,30.69086431,,,,,,,,
176789,-1104.857539,-1104.958059,2.735298091,-1293.470659,0,-1293.55005,TRUE,176789_0.log,-0.060097181,63.66507337,27.64440876,,,,,,,,
177114,-652.7666226,-652.8632014,2.628044358,-841.3758012,0,-841.4344326,TRUE,177114_0.log,-0.039337481,41.67289667,18.09504849,,,,,,,,
177252,-1067.786931,-1067.903567,3.173837014,-1256.416167,1,-1256.491997,TRUE,177252_1.log,-0.056536481,59.89297919,26.00650421,,,,,,,,
177257,-1149.696832,-1149.794324,2.652901972,-1338.306924,0,-1338.377964,TRUE,177257_0.log,-0.051746181,54.81828524,23.80298968,,,,,,,,
177381,-726.9679523,-727.0625855,2.575101858,-915.5751853,0,-915.6428636,TRUE,177381_0.log,-0.048384381,51.2568995,22.25657816,,,,,,,,
177382,-728.1659035,-728.2569527,2.477576201,-916.7695525,1,-916.8563852,TRUE,177382_1.log,-0.067538781,71.5484716,31.06750829,,,,,,,,
177458,-1067.781155,-1067.873822,2.521606967,-1256.386422,0,-1256.485388,TRUE,177458_0.log,-0.079671681,84.40168627,36.64858284,,,,,,,,
177551,-2526.728029,-2526.840502,3.060555956,-2715.353101,0,-2715.388714,TRUE,177551_0.log,-0.016318681,17.28750011,7.506513292,,,,,,,,
