CID,HOMO,HOMO-1,delta_orbs
92592,-0.11322,-0.18915,0.07593
927514,-0.10314,-0.20332,0.10018
927605,-0.10503,-0.19123,0.0862
927671,-0.10706,-0.19384,0.08678
927711,-0.11288,-0.20764,0.09476
927912,-0.0966,-0.18962,0.09302
927949,-0.08984,-0.19311,0.10327
928022,-0.09853,-0.19944,0.10091
928255,-0.09997,-0.20012,0.1001499999999999
928373,-0.1036,-0.19797,0.09437
928514,-0.09899,-0.19242,0.09343
928830,-0.09179,-0.18547,0.09368
929502,-0.09095,-0.19026,0.09931
92964,-0.08661,-0.18546,0.09885
93145,-0.11116,-0.18563,0.07447
935212,-0.10833,-0.18734,0.07901
93543,-0.08636,-0.1784,0.09204
939060,-0.10205,-0.21063,0.10858
94030,-0.10632,-0.19705,0.09073
940685,-0.09611,-0.18935,0.0932399999999999
941061,-0.10151,-0.21026,0.10875
942202,-0.09368,-0.1928,0.09912
942897,-0.09673,-0.19003,0.0933
94303,-0.09308,-0.17705,0.08397
94304,-0.09463,-0.17652,0.08189
94382,-0.10864,-0.20992,0.10128
94401,-0.09701,-0.18214,0.08513
944019,-0.09521,-0.19425,0.09904
946569,-0.09482,-0.19386,0.09904
94727,-0.09667,-0.18838,0.0917099999999999
948589,-0.09924,-0.1924,0.0931599999999999
94922,-0.09126,-0.19082,0.09956
9541459,-0.12738,-0.22211,0.09473
9549141,-0.10557,-0.19018,0.0846099999999999
95707,-0.093,-0.20053,0.10753
95725,-0.1019,-0.19676,0.0948599999999999
95786,-0.09507,-0.18841,0.0933399999999999
961390,-0.09558,-0.19416,0.09858
96191,-0.088,-0.18831,0.10031
96324,-0.09913,-0.1952,0.09607
9635553,-0.09306,-0.20011,0.10705
9636987,-0.09304,-0.20005,0.10701
9643033,-0.12162,-0.22553,0.10391
964646,-0.09803,-0.1997,0.1016699999999999
96470,-0.08932,-0.18621,0.0968899999999999
96582,-0.11365,-0.21237,0.09872
9688,-0.09612,-0.18929,0.09317
96899,-0.14757,-0.23487,0.0872999999999999
96950,-0.08798,-0.18846,0.1004799999999999
97313,-0.1108,-0.18851,0.07771
97448,-0.09045,-0.1893,0.09885
97456,-0.08413,-0.17339,0.0892599999999999
97510,-0.09334,-0.18749,0.0941499999999999
97560,-0.08738,-0.18885,0.1014699999999999
97691,-0.08815,-0.18573,0.09758
9793973,-0.10228,-0.1963,0.09402
9793979,-0.09633,-0.19595,0.09962
9794003,-0.10275,-0.195,0.09225
9794085,-0.10109,-0.1907,0.08961
9794096,-0.11393,-0.21077,0.09684
9794563,-0.08998,-0.20007,0.11009
9794640,-0.09125,-0.18804,0.09679
9794822,-0.09275,-0.19242,0.09967
9794895,-0.09213,-0.19324,0.1011099999999999
9795004,-0.11087,-0.20239,0.0915199999999999
9795012,-0.1046,-0.19715,0.09255
9795041,-0.10398,-0.20421,0.10023
9795522,-0.06835,-0.1825,0.11415
9795525,-0.10356,-0.2041,0.10054
9796014,-0.09883,-0.19457,0.0957399999999999
9796334,-0.09297,-0.18153,0.08856
9796704,-0.10816,-0.20981,0.1016499999999999
9796974,-0.08951,-0.18146,0.09195
9797229,-0.10187,-0.18208,0.0802099999999999
9797839,-0.09513,-0.1914,0.0962699999999999
9797843,-0.09693,-0.19336,0.09643
9797928,-0.09828,-0.20285,0.10457
9797966,-0.10306,-0.18465,0.08159
9798094,-0.09653,-0.18417,0.08764
9798110,-0.09278,-0.18497,0.09219
9798161,-0.10155,-0.20994,0.1083899999999999
9798203,-0.09511,-0.19375,0.09864
9813198,-0.10779,-0.18779,0.08
9814952,-0.09641,-0.19471,0.0983
9815511,-0.09512,-0.18716,0.09204
9815917,-0.09598,-0.18966,0.09368
9816280,-0.09683,-0.18353,0.0867
9816281,-0.09796,-0.18399,0.0860299999999999
9816495,-0.0932,-0.18931,0.09611
9817122,-0.07502,-0.17763,0.10261
9817235,-0.10048,-0.19059,0.09011
9817312,-0.10468,-0.18568,0.081
9817337,-0.08777,-0.19399,0.10622
9817543,-0.09859,-0.20658,0.10799
9817583,-0.09478,-0.19863,0.10385
9817721,-0.10992,-0.2005,0.09058
9817781,-0.09598,-0.18382,0.08784
9817813,-0.08734,-0.18796,0.1006199999999999
9818882,-0.08452,-0.17631,0.09179
9818884,-0.09271,-0.18681,0.0941
9818950,-0.09924,-0.19463,0.09539
9819047,-0.09707,-0.19483,0.09776
9819196,-0.11021,-0.20091,0.0907
9819207,-0.0994,-0.19656,0.09716
9819246,-0.09939,-0.19278,0.09339
9819500,-0.08086,-0.17471,0.09385
9819548,-0.09054,-0.1797,0.08916
9825044,-0.08921,-0.19518,0.10597
9834526,-0.09935,-0.19487,0.09552
9835519,-0.10223,-0.18548,0.08325
98364,-0.0974,-0.17198,0.07458
9837026,-0.09331,-0.18619,0.0928799999999999
9837615,-0.09981,-0.19824,0.09843
9837753,-0.08385,-0.17658,0.0927299999999999
9838093,-0.10314,-0.20831,0.10517
9838246,-0.11073,-0.2021,0.09137
9838348,-0.09075,-0.17922,0.08847
9838657,-0.1101,-0.20047,0.09037
9839812,-0.09189,-0.17947,0.0875799999999999
9840174,-0.08877,-0.18494,0.0961699999999999
9840216,-0.08959,-0.19593,0.1063399999999999
9840703,-0.08575,-0.1939,0.1081499999999999
9840968,-0.09902,-0.18464,0.08562
9841061,-0.08354,-0.17618,0.09264
98547,-0.13291,-0.22592,0.09301
9857170,-0.06163,-0.18078,0.11915
98574,-0.10117,-0.19561,0.09444
9857491,-0.08994,-0.18713,0.0971899999999999
9857514,-0.08364,-0.1769,0.09326
9857621,-0.10443,-0.18831,0.08388
98578,-0.0961,-0.20376,0.1076599999999999
9858496,-0.10806,-0.20058,0.09252
9859230,-0.11042,-0.20728,0.0968599999999999
9859352,-0.09507,-0.17486,0.0797899999999999
9859703,-0.08849,-0.19739,0.1089
9859809,-0.09035,-0.1956,0.10525
9860233,-0.09479,-0.1782,0.08341
9861593,-0.10089,-0.18478,0.08389
9861652,-0.0997,-0.17272,0.07302
9862013,-0.11034,-0.20103,0.0906899999999999
9862031,-0.08853,-0.18415,0.09562
9862249,-0.086,-0.17694,0.09094
9862337,-0.09123,-0.18501,0.09378
9862860,-0.10047,-0.18636,0.08589
9862863,-0.09156,-0.18362,0.09206
9862950,-0.08296,-0.17648,0.0935199999999999
9862964,-0.08612,-0.18857,0.1024499999999999
9863169,-0.09139,-0.1865,0.09511
9872692,-0.1091,-0.19609,0.0869899999999999
9872693,-0.10017,-0.19894,0.09877
9879082,-0.06182,-0.18267,0.12085
9879825,-0.10225,-0.18551,0.08326
9880104,-0.09426,-0.1933,0.09904
9880967,-0.09524,-0.19581,0.10057
9881541,-0.1021,-0.20822,0.1061199999999999
9881890,-0.098,-0.1837,0.0857
9882004,-0.09814,-0.18384,0.0857
9882051,-0.0943,-0.19277,0.09847
9882722,-0.10756,-0.20103,0.0934699999999999
9883304,-0.09737,-0.20278,0.1054099999999999
9883355,-0.08293,-0.17958,0.0966499999999999
9883400,-0.09492,-0.17443,0.07951
9883616,-0.09718,-0.19302,0.09584
9883964,-0.08465,-0.17644,0.09179
9884187,-0.09815,-0.19546,0.09731
9884262,-0.10012,-0.19992,0.0997999999999999
9884281,-0.0959,-0.18166,0.0857599999999999
9884346,-0.08642,-0.18825,0.10183
9884566,-0.09056,-0.18095,0.09039
98914,-0.09174,-0.19165,0.0999099999999999
9902742,-0.1049,-0.18939,0.08449
9903252,-0.09425,-0.18202,0.0877699999999999
9903276,-0.10564,-0.18645,0.08081
9903288,-0.08886,-0.1912,0.10234
9903359,-0.09543,-0.19007,0.0946399999999999
9903535,-0.10191,-0.17272,0.07081
9904015,-0.08952,-0.19281,0.10329
9904404,-0.10322,-0.20235,0.09913
9904477,-0.11072,-0.184,0.07328
9904749,-0.11,-0.20062,0.0906199999999999
9905029,-0.10298,-0.19282,0.0898399999999999
9905828,-0.09364,-0.17012,0.0764799999999999
9905947,-0.08769,-0.1888,0.1011099999999999
9906030,-0.08582,-0.1774,0.09158
99134,-0.09137,-0.18452,0.0931499999999999
99148,-0.09154,-0.1864,0.09486
9916909,-0.0919,-0.19026,0.09836
99188,-0.09489,-0.18842,0.09353
9920796,-0.10351,-0.20699,0.10348
9920809,-0.11598,-0.1953,0.07932
9921433,-0.09434,-0.18763,0.09329
9922039,-0.09328,-0.17594,0.08266
9922841,-0.10378,-0.18673,0.08295
9922942,-0.09571,-0.19069,0.09498
9925484,-0.10106,-0.18895,0.08789
9926586,-0.10403,-0.18848,0.08445
9926662,-0.09231,-0.16981,0.0774999999999999
9926694,-0.09177,-0.1755,0.0837299999999999
9926867,-0.11578,-0.19485,0.07907
9927157,-0.0983,-0.19401,0.0957099999999999
9927341,-0.09501,-0.19307,0.09806
9927490,-0.09391,-0.19434,0.10043
9928135,-0.08958,-0.18506,0.09548
99300,-0.08845,-0.19136,0.10291
9942164,-0.08999,-0.19212,0.10213
9942558,-0.10114,-0.18652,0.08538
9943532,-0.09625,-0.19502,0.09877
9944358,-0.08942,-0.18216,0.0927399999999999
9944359,-0.09111,-0.1857,0.09459
9945252,-0.10035,-0.18471,0.08436
9947782,-0.09481,-0.18141,0.0865999999999999
9947804,-0.10622,-0.20394,0.09772
9948101,-0.11044,-0.2012,0.09076
9948816,-0.0869,-0.18007,0.09317
9949424,-0.09104,-0.18011,0.08907
9950036,-0.08471,-0.18734,0.10263
9950224,-0.09176,-0.18122,0.08946
99583,-0.09779,-0.1958,0.09801
9964773,-0.10501,-0.20506,0.1000499999999999
9965304,-0.06863,-0.19791,0.12928
9966189,-0.10901,-0.18942,0.08041
9967100,-0.10373,-0.19268,0.0889499999999999
9967285,-0.09365,-0.19007,0.0964199999999999
9968108,-0.10253,-0.18578,0.08325
9970286,-0.08917,-0.19052,0.10135
9970432,-0.12152,-0.2087,0.08718
9970450,-0.11623,-0.18135,0.06512
9970555,-0.09002,-0.19531,0.10529
9970592,-0.08044,-0.21469,0.1342499999999999
9970666,-0.10221,-0.1734,0.07119
9970703,-0.07154,-0.19991,0.1283699999999999
9971006,-0.08896,-0.1873,0.09834
9971020,-0.08665,-0.18411,0.0974599999999999
9971053,-0.09786,-0.20034,0.1024799999999999
9971104,-0.08642,-0.1908,0.10438
9971667,-0.10052,-0.19278,0.09226
9971773,-0.10271,-0.19908,0.09637
9971781,-0.09034,-0.17412,0.08378
9971789,-0.11245,-0.21295,0.1005
9971798,-0.10934,-0.18237,0.07303
9972131,-0.10131,-0.1933,0.09199
9972133,-0.07781,-0.17881,0.1009999999999999
9972545,-0.10299,-0.18303,0.08004
9972581,-0.10372,-0.20206,0.0983399999999999
9972635,-0.09646,-0.1959,0.0994399999999999
9972777,-0.10101,-0.18541,0.0843999999999999
9972835,-0.09052,-0.18311,0.0925899999999999
9973042,-0.0857,-0.18822,0.10252
9973289,-0.09278,-0.19722,0.10444
9973523,-0.09791,-0.19033,0.09242
9973879,-0.08402,-0.18715,0.10313
9973884,-0.09067,-0.18364,0.09297
9973887,-0.07878,-0.17829,0.09951
9973913,-0.09398,-0.17014,0.07616
9974205,-0.08944,-0.19221,0.1027699999999999
9974263,-0.0927,-0.19522,0.10252
9974640,-0.09666,-0.19548,0.0988199999999999
9974772,-0.11002,-0.18274,0.07272
9974827,-0.09353,-0.19422,0.10069
9974887,-0.09313,-0.20164,0.10851
9974896,-0.08781,-0.17843,0.09062
9975083,-0.09429,-0.2016,0.10731
99774,-0.10324,-0.18719,0.08395
9989887,-0.11041,-0.18283,0.07242
9990138,-0.06465,-0.18692,0.12227
9991360,-0.09636,-0.18204,0.08568
9991775,-0.09009,-0.18303,0.09294
9991975,-0.08661,-0.18566,0.0990499999999999
9992489,-0.09003,-0.1825,0.09247
9992517,-0.09112,-0.19413,0.1030099999999999
9992552,-0.089,-0.19459,0.10559
9992557,-0.09735,-0.18118,0.08383
9992564,-0.10369,-0.19704,0.0933499999999999
99926,-0.09152,-0.18703,0.09551
9992666,-0.10144,-0.18306,0.08162
9992741,-0.09836,-0.19053,0.09217
9992965,-0.09144,-0.20127,0.10983
9992979,-0.09179,-0.18573,0.09394
9993113,-0.09761,-0.19175,0.09414
9993114,-0.10357,-0.20155,0.09798
9993120,-0.09216,-0.19506,0.1029
9993260,-0.11624,-0.19831,0.0820699999999999
9993368,-0.09725,-0.19516,0.09791
9993526,-0.09481,-0.19587,0.1010599999999999
99940,-0.08892,-0.18954,0.1006199999999999
9994011,-0.10914,-0.19085,0.0817099999999999
9994012,-0.08767,-0.18057,0.0929
9994115,-0.12141,-0.20839,0.0869799999999999
9994128,-0.0687,-0.18952,0.12082
9994214,-0.08999,-0.1743,0.08431
9994331,-0.10105,-0.19396,0.0929099999999999
9994332,-0.10447,-0.20152,0.09705
9994759,-0.10603,-0.19387,0.0878399999999999
9995010,-0.09397,-0.1979,0.10393
9995310,-0.09631,-0.19209,0.09578
9995320,-0.08307,-0.18617,0.1031
9995530,-0.10509,-0.18179,0.0767
9995575,-0.09596,-0.18752,0.0915599999999999
9995749,-0.09429,-0.18698,0.09269
9995781,-0.08517,-0.17555,0.09038
9995880,-0.10468,-0.20414,0.0994599999999999
9996050,-0.1067,-0.20084,0.0941399999999999
99965,-0.0911,-0.16679,0.07569
9996717,-0.09901,-0.17681,0.0778
9997065,-0.09153,-0.19549,0.10396
9997175,-0.10727,-0.20011,0.09284
9997262,-0.08481,-0.18838,0.10357
9997534,-0.0812,-0.1908,0.1096
12955054,-0.11527,-0.18074,0.06547
12956285,-0.11255,-0.18447,0.07192
12956286,-0.11273,-0.18346,0.07073
12956287,-0.11359,-0.19597,0.08238
12956288,-0.11416,-0.17906,0.0649
12956289,-0.11021,-0.19263,0.08242
12956290,-0.11059,-0.18025,0.06966
12956291,-0.11314,-0.18228,0.06914
12956292,-0.11057,-0.19424,0.08367
12956293,-0.11096,-0.18087,0.06991
12963547,-0.10919,-0.20157,0.09238
12963548,-0.10944,-0.20144,0.092
12963549,-0.1095,-0.20053,0.09103
12965141,-0.1147,-0.19878,0.08408
12966413,-0.11547,-0.20301,0.0875399999999999
12973096,-0.12237,-0.19879,0.0764199999999999
12976271,-0.12029,-0.18118,0.06089
12981703,-0.12177,-0.20245,0.0806799999999999
12987114,-0.11849,-0.19266,0.07417
12987498,-0.13076,-0.21225,0.08149
12987500,-0.13607,-0.21492,0.07885
12993412,-0.12225,-0.17402,0.05177
12995760,-0.12039,-0.20474,0.08435
12995761,-0.12301,-0.20422,0.08121
12996423,-0.11245,-0.2,0.08755
12996588,-0.11545,-0.20617,0.09072
12996589,-0.11579,-0.20648,0.0906899999999999
12996590,-0.11658,-0.20727,0.09069
12996591,-0.11539,-0.20277,0.08738
12997206,-0.12751,-0.21711,0.0895999999999999
12997210,-0.11841,-0.20885,0.09044
13005613,-0.11011,-0.19712,0.0870099999999999
13005615,-0.12527,-0.18707,0.0617999999999999
13007500,-0.11082,-0.19443,0.0836099999999999
13007501,-0.1125,-0.20441,0.09191
13008406,-0.11527,-0.19636,0.08109
13011437,-0.0937,-0.1866,0.0928999999999999
13011438,-0.09841,-0.18822,0.08981
13011439,-0.09259,-0.18589,0.0933
13011440,-0.09011,-0.18141,0.0912999999999999
13011441,-0.09063,-0.18186,0.0912299999999999
13011442,-0.09278,-0.18325,0.09047
13011443,-0.08972,-0.17953,0.08981
13011522,-0.11568,-0.21215,0.09647
13013280,-0.1203,-0.18127,0.0609699999999999
13013850,-0.11238,-0.20378,0.0914
13014674,-0.1351,-0.20499,0.06989
13016052,-0.12948,-0.20322,0.07374
13025396,-0.1092,-0.1829,0.0737
13029112,-0.11964,-0.17439,0.0547499999999999
13029628,-0.12999,-0.20854,0.07855
13029630,-0.11817,-0.20043,0.08226
13050217,-0.12905,-0.19093,0.0618799999999999
13050944,-0.13546,-0.22743,0.09197
13050967,-0.1384,-0.2209,0.0825
13051574,-0.10746,-0.19683,0.08937
13056536,-0.10705,-0.19494,0.08789
13081992,-0.11189,-0.19156,0.07967
13082567,-0.10875,-0.20025,0.0915
13088589,-0.11649,-0.19217,0.07568
13090040,-0.11726,-0.2019,0.0846399999999999
13099366,-0.113,-0.18315,0.07015
13099471,-0.13155,-0.21084,0.07929
13099488,-0.11901,-0.20397,0.08496
13099492,-0.12215,-0.2068,0.08465
13100535,-0.10959,-0.18279,0.0732
13100536,-0.10937,-0.18246,0.07309
13100724,-0.15191,-0.19973,0.04782
13107292,-0.12541,-0.20693,0.08152
13107293,-0.12227,-0.20261,0.08034
13107294,-0.12242,-0.20019,0.07777
13109836,-0.12404,-0.20051,0.07647
13112774,-0.12472,-0.20493,0.08021
13112791,-0.12197,-0.19853,0.07656
13113865,-0.11497,-0.19005,0.07508
13117571,-0.12216,-0.1986,0.07644
13117581,-0.11979,-0.19096,0.07117
13122404,-0.13611,-0.19148,0.05537
13122407,-0.12632,-0.18141,0.05509
13122626,-0.12825,-0.19908,0.07083
13122635,-0.11496,-0.19686,0.0819
13122751,-0.11879,-0.19995,0.0811599999999999
13122753,-0.11765,-0.19999,0.08234
13122760,-0.1111,-0.19146,0.0803599999999999
13122761,-0.1138,-0.19566,0.08186
13122764,-0.11588,-0.20234,0.08646
13122765,-0.1132,-0.19269,0.07949
13126890,-0.12583,-0.20685,0.08102
13126892,-0.13118,-0.21154,0.08036
13126947,-0.12972,-0.19117,0.06145
13126949,-0.11794,-0.20404,0.0861
13128129,-0.11505,-0.18988,0.07483
13128138,-0.13372,-0.18737,0.05365
13128212,-0.12168,-0.19502,0.07334
13129199,-0.11195,-0.19697,0.08502
13129200,-0.12243,-0.18442,0.06199
13129224,-0.11989,-0.1836,0.06371
13129225,-0.12138,-0.18766,0.0662799999999999
13129226,-0.12019,-0.18213,0.0619399999999999
13129229,-0.12596,-0.20122,0.07526
13130307,-0.1187,-0.20707,0.08837
13130492,-0.11404,-0.19632,0.0822799999999999
13130495,-0.1139,-0.19662,0.0827199999999999
13130519,-0.11417,-0.19724,0.08307
13130520,-0.11424,-0.19386,0.07962
13133262,-0.12214,-0.20298,0.08084
13133263,-0.12206,-0.2029,0.08084
13133264,-0.1239,-0.20503,0.08113
13133265,-0.12199,-0.20289,0.0808999999999999
13133268,-0.12092,-0.19818,0.07726
13139053,-0.11278,-0.18609,0.07331
13142438,-0.11097,-0.18743,0.07646
13142440,-0.10865,-0.18589,0.07724
13142442,-0.11526,-0.1819,0.06664
13146725,-0.12798,-0.19942,0.0714399999999999
13148326,-0.12097,-0.19334,0.07237
13150378,-0.12533,-0.20802,0.08269
13150787,-0.12193,-0.20179,0.07986
13150788,-0.12147,-0.20149,0.08002
13160422,-0.12041,-0.19615,0.0757399999999999
13170158,-0.12689,-0.19966,0.07277
13170223,-0.11939,-0.19978,0.08039
13175544,-0.11287,-0.18444,0.07157
13177326,-0.11764,-0.18818,0.0705399999999999
13179781,-0.1208,-0.17209,0.0512899999999999
13181158,-0.12033,-0.18651,0.06618
13182760,-0.11375,-0.20504,0.09129
13182761,-0.12099,-0.20989,0.0888999999999999
13183742,-0.11472,-0.19512,0.0803999999999999
13187545,-0.10919,-0.18186,0.07267
13197940,-0.18171,-0.19269,0.0109799999999999
13197957,-0.11559,-0.21004,0.09445
13202085,-0.12431,-0.18629,0.06198
13209110,-0.12088,-0.18118,0.0603
13220216,-0.13216,-0.19446,0.0622999999999999
13220217,-0.13227,-0.19649,0.06422
13220260,-0.13926,-0.19435,0.05509
13220455,-0.11416,-0.19904,0.08488
13220456,-0.11457,-0.19787,0.0832999999999999
13220457,-0.1147,-0.19889,0.08419
13220458,-0.11334,-0.19858,0.08524
13220460,-0.11151,-0.19598,0.0844699999999999
13220461,-0.12129,-0.19198,0.07069
13220463,-0.11787,-0.19981,0.0819399999999999
13224004,-0.1155,-0.19409,0.07859
13224428,-0.12745,-0.19012,0.06267
13224435,-0.12861,-0.19135,0.0627399999999999
13226924,-0.12923,-0.20307,0.0738399999999999
13227198,-0.11956,-0.20485,0.08529
13227199,-0.11659,-0.20107,0.08448
13227680,-0.11964,-0.16882,0.04918
13228177,-0.1095,-0.19373,0.08423
13234900,-0.11622,-0.1871,0.0708799999999999
13237904,-0.10906,-0.20293,0.09387
13237905,-0.10505,-0.19898,0.0939299999999999
13238620,-0.12147,-0.18645,0.06498
13238673,-0.10419,-0.19844,0.09425
13238674,-0.1035,-0.19756,0.09406
13243646,-0.14292,-0.19875,0.05583
13245076,-0.10371,-0.18991,0.0862
13248357,-0.12581,-0.20772,0.0819099999999999
13248358,-0.12556,-0.20758,0.0820199999999999
13248361,-0.12637,-0.20721,0.08084
13248362,-0.12001,-0.20065,0.0806399999999999
13248363,-0.12601,-0.20866,0.08265
13248369,-0.12627,-0.20818,0.08191
13250442,-0.12426,-0.20499,0.08073
13251054,-0.12861,-0.1917,0.06309
13253267,-0.11049,-0.18334,0.07285
13253271,-0.12107,-0.19496,0.07389
13253279,-0.11311,-0.19361,0.0805
13255265,-0.12029,-0.19876,0.07847
13255266,-0.12658,-0.20689,0.0803099999999999
13255268,-0.13286,-0.20517,0.0723099999999999
13255282,-0.11853,-0.18901,0.07048
13255298,-0.13074,-0.21062,0.07988
13259398,-0.11405,-0.19944,0.08539
13259400,-0.12468,-0.20515,0.08047
13259401,-0.12522,-0.20633,0.08111
13259403,-0.12893,-0.20711,0.07818
13259404,-0.1301,-0.21132,0.08122
13260456,-0.1205,-0.19623,0.0757299999999999
13264174,-0.12559,-0.19732,0.0717299999999999
13264179,-0.11796,-0.20083,0.08287
13264180,-0.12216,-0.20538,0.08322
13264181,-0.11796,-0.20083,0.08287
13264185,-0.12008,-0.20315,0.0830699999999999
13264187,-0.11477,-0.19764,0.08287
13270851,-0.11732,-0.20487,0.08755
13270885,-0.11949,-0.21114,0.09165
13276925,-0.11829,-0.19105,0.0727599999999999
13284129,-0.11153,-0.18563,0.0740999999999999
13284131,-0.11044,-0.18183,0.07139
13287038,-0.12111,-0.19157,0.07046
13291771,-0.11028,-0.20182,0.09154
13303001,-0.12671,-0.19709,0.07038
13303002,-0.12525,-0.19538,0.07013
13303581,-0.12135,-0.20789,0.0865399999999999
13308311,-0.11961,-0.19563,0.07602
13308313,-0.11886,-0.19502,0.07616
13310239,-0.12251,-0.19798,0.07547
13310240,-0.12782,-0.20471,0.07689
13310272,-0.12533,-0.19088,0.06555
13310273,-0.12612,-0.19272,0.0665999999999999
13310276,-0.12062,-0.20024,0.07962
13316108,-0.12831,-0.18366,0.0553499999999999
13319333,-0.11359,-0.19046,0.07687
13319346,-0.11943,-0.1996,0.08017
13319347,-0.11576,-0.19576,0.0799999999999999
13325581,-0.128,-0.20434,0.0763399999999999
13328362,-0.12243,-0.20891,0.08648
13330359,-0.12834,-0.20892,0.0805799999999999
13330360,-0.10854,-0.18482,0.07628
13330361,-0.12447,-0.20485,0.08038
13331055,-0.1219,-0.19432,0.07242
13334123,-0.13413,-0.20253,0.0683999999999999
13337183,-0.12006,-0.19457,0.0745099999999999
13337184,-0.11889,-0.19353,0.07464
13348084,-0.11135,-0.2006,0.08925
13351147,-0.10909,-0.18154,0.07245
13351148,-0.11252,-0.18691,0.07439
13351149,-0.11251,-0.18729,0.07478
13351153,-0.11631,-0.19353,0.07722
13351154,-0.11627,-0.19218,0.0759099999999999
13351155,-0.11647,-0.1922,0.07573
13351156,-0.1146,-0.18666,0.07206
13351157,-0.11432,-0.18596,0.0716399999999999
13351158,-0.1225,-0.19806,0.07556
13351159,-0.12253,-0.1977,0.0751699999999999
13351160,-0.11646,-0.19339,0.07693
13351161,-0.11621,-0.19255,0.07634
13354364,-0.11501,-0.19764,0.08263
13354365,-0.13712,-0.19719,0.06007
13354697,-0.14357,-0.21707,0.0735
13355054,-0.10907,-0.19761,0.08854
13355055,-0.10851,-0.19716,0.08865
13355057,-0.10233,-0.19084,0.08851
13356869,-0.14478,-0.19492,0.05014
13360005,-0.132,-0.20021,0.0682099999999999
13360888,-0.12589,-0.18645,0.06056
13361238,-0.11423,-0.20401,0.08978
13361239,-0.11588,-0.20619,0.09031
13363081,-0.12474,-0.19945,0.0747099999999999
13371390,-0.09369,-0.18876,0.09507
13371391,-0.09965,-0.1935,0.09385
13371392,-0.09905,-0.18466,0.0856099999999999
13371393,-0.09904,-0.18468,0.08564
13371394,-0.10472,-0.1877,0.08298
13371395,-0.10485,-0.18976,0.08491
13375665,-0.12009,-0.18746,0.0673699999999999
13377581,-0.09953,-0.20329,0.10376
13377582,-0.11189,-0.1897,0.07781
13380760,-0.11364,-0.19023,0.07659
13380778,-0.13857,-0.2201,0.0815299999999999
13380786,-0.12727,-0.18995,0.06268
13380788,-0.1044,-0.19854,0.0941399999999999
13380789,-0.11111,-0.20468,0.09357
13380790,-0.12636,-0.18889,0.06253
13380794,-0.10403,-0.19986,0.09583
13380795,-0.1067,-0.19673,0.0900299999999999
13380796,-0.10343,-0.19626,0.09283
13380797,-0.10992,-0.20482,0.0949
13380798,-0.10514,-0.20344,0.0983
13380799,-0.1053,-0.2017,0.0963999999999999
13380803,-0.11215,-0.20624,0.09409
13380804,-0.10485,-0.19818,0.09333
13380805,-0.12002,-0.18675,0.06673
13380806,-0.11345,-0.20416,0.09071
13380807,-0.10937,-0.20496,0.09559
13380808,-0.11107,-0.19996,0.08889
13380810,-0.12788,-0.19263,0.06475
13380812,-0.10632,-0.1936,0.08728
13380814,-0.13022,-0.19481,0.06459
13380815,-0.13265,-0.19601,0.06336
13380816,-0.11259,-0.19263,0.08004
13380817,-0.10541,-0.20101,0.0955999999999999
13380819,-0.11088,-0.1872,0.07632
13380820,-0.13598,-0.20016,0.06418
13380822,-0.13318,-0.19744,0.06426
13381006,-0.11408,-0.20554,0.09146
